Job Title,Job URL,Company Name,Company URL,Exp,Salary,Location,Skills,Posted
Data Scientist  Machine Learning (Commerce BU),https://www.naukri.com/job-listings-data-scientist-machine-learning-commerce-bu-jda-software-bengaluru-bangalore-4-to-8-years-030321500048?src=jobsearchDesk&sid=1643778307316381_10&xp=12&px=11,Blue Yonder,https://www.naukri.com/blue-yonder-jobs-careers-253116,4-8 Yrs,Not disclosed,Bengaluru,Supply chain|Computer science|Retail|Sales|data science|Machine learning|big data|Monitoring,
Data Scientist Machine Learning (Commerce BU),https://www.naukri.com/job-listings-data-scientist-machine-learning-commerce-bu-jda-software-bengaluru-bangalore-4-to-8-years-030321500045?src=jobsearchDesk&sid=1643778307316381_10&xp=13&px=11,Blue Yonder,https://www.naukri.com/blue-yonder-jobs-careers-253116,4-8 Yrs,Not disclosed,Bengaluru,machine learning|IT Skills|Data Science|Supply chain|Sales|Product sales|Hardware|data enrichment,
Machine Learning Developer / Data Scientist,https://www.naukri.com/job-listings-machine-learning-developer-data-scientist-logica-infotech-kolkata-5-to-10-years-070520500155?src=jobsearchDesk&sid=1643778307316381_10&xp=14&px=11,Logica Infotech,https://www.naukri.com/logica-infotech-jobs-careers-3760078,5-10 Yrs,Not disclosed,Kolkata,BPO|data analysis|Unix|SAN|jQuery|Linux|SAS|Data structures,30+ Days Ago
Software Development Manager - Machine Learning - Java/Perl/AWS/Agile,https://www.naukri.com/job-listings-software-development-manager-machine-learning-java-perl-aws-agile-career-maker-bangalore-bengaluru-10-to-15-years-250122908979?src=jobsearchDesk&sid=1643778307316381_10&xp=15&px=11,Career Maker,https://www.naukri.com/premium-jobs-careers-852658,10-15 Yrs,Not disclosed,Bangalore/Bengaluru,Java|Software Development|Machine Learning|Perl|Scrum|UNIX|written communication|Linux Unix,7 Days Ago
Apache Hadoop Consultant - Machine Learning,https://www.naukri.com/job-listings-apache-hadoop-consultant-machine-learning-talpro-mumbai-hyderabad-secunderabad-gurgaon-gurugram-bangalore-bengaluru-3-to-8-years-200122901479?src=jobsearchDesk&sid=1643778307316381_10&xp=16&px=11,TalPro,https://www.naukri.com/premium-jobs-careers-852658,3-8 Yrs,Not disclosed,"Mumbai, Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",Big Data|Machine Learning|Apache Hadoop|IT Skills|Java|Cloud|Elastic Search|AWS,12 Days Ago
Machine Learning Engineer,https://www.naukri.com/job-listings-machine-learning-engineer-wissen-bangalore-bengaluru-4-to-8-years-081221501218?src=jobsearchDesk&sid=1643778307316381_10&xp=17&px=11,Wissen Infotech,https://www.naukri.com/wissen-infotech-jobs-careers-2119296,4-8 Yrs,Not disclosed,Bangalore/Bengaluru,Tensorflow|Spacy|NLP|Machine Learning|OOPS|CoreNLP|NoSQL|PyTorch,
Senior Software Engineer - Machine Learning & Web App,https://www.naukri.com/job-listings-senior-software-engineer-machine-learning-web-app-visa-inc-bangalore-bengaluru-3-to-6-years-100122502318?src=jobsearchDesk&sid=1643778307316381_10&xp=18&px=11,Visa,https://www.naukri.com/visa-jobs-careers-180928,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,Java|Business Intelligence|Rest|Git|Software Engineering|Node Js|Spring Boot|Microservices,22 Days Ago
Senior Data Scientist - Machine Learning /deep Learning,https://www.naukri.com/job-listings-senior-data-scientist-machine-learning-deep-learning-new-era-india-bangalore-bengaluru-5-to-10-years-100120905257?src=jobsearchDesk&sid=1643778307316381_10&xp=19&px=11,New Era India,https://www.naukri.com/premium-jobs-careers-852658,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,Kibana|ExtJS|analytical|R|communication|statistical analysis|Storm|NLP,15 Days Ago
Senior Instructor- Data Science/Machine Learning,https://www.naukri.com/job-listings-senior-instructor-data-science-machine-learning-upgrad-education-pvt-ltd-bangalore-bengaluru-mumbai-all-areas-2-to-7-years-271121000589?src=jobsearchDesk&sid=1643778307316381_11&xp=1&px=12,upGrad,https://www.naukri.com/upgrad-jobs-careers-2449262,2-7 Yrs,Not disclosed,"Bangalore/Bengaluru, Mumbai (All Areas)",Instructing|Machine Learning|Content Development|Tensorflow|Logistic Regression|Natural Language Processing|Neural Networks|Deep Learning,30+ Days Ago
Machine Learning - Senior Staff Engineer,https://www.naukri.com/job-listings-machine-learning-senior-staff-engineer-qualcomm-technologies-inc-hyderabad-secunderabad-12-to-16-years-220921500911?src=jobsearchDesk&sid=1643778307316381_11&xp=2&px=12,"Qualcomm Technologies, Inc",https://www.naukri.com/qualcomm-jobs-careers-600837,12-16 Yrs,Not disclosed,Hyderabad/Secunderabad,Computer science|C++|Version control|Debugging|Machine learning|System design|Application development|SDLC,30+ Days Ago
Lead Data Scientist - Deep Learning/machine Learning,https://www.naukri.com/job-listings-lead-data-scientist-deep-learning-machine-learning-confidential-bangalore-bengaluru-4-to-9-years-030919901209?src=jobsearchDesk&sid=1643778307316381_11&xp=3&px=12,Confidential,https://www.naukri.com/premium-jobs-careers-852658,4-9 Yrs,Not disclosed,Bangalore/Bengaluru,Python|Caffe|analytical|communication|data management|gradient descent|R|Open CV,15 Days Ago
Data Scientist - SQL/Python/Machine Learning Algorithms,https://www.naukri.com/job-listings-data-scientist-sql-python-machine-learning-algorithms-talentstack-bangalore-bengaluru-1-to-4-years-311221901341?src=jobsearchDesk&sid=1643778307316381_11&xp=4&px=12,TalentStack,https://www.naukri.com/premium-jobs-careers-852658,1-4 Yrs,Not disclosed,Bangalore/Bengaluru,SQL|Machine Learning Algorithms|Python|IT Skills|Java|Data Science|Machine Learning|Predictive Modeling,30+ Days Ago
Lead Data Scientist - Deep Learning/Machine Learning,https://www.naukri.com/job-listings-lead-data-scientist-deep-learning-machine-learning-confidential-bangalore-bengaluru-2-to-7-years-260321905251?src=jobsearchDesk&sid=1643778307316381_11&xp=5&px=12,Confidential,https://www.naukri.com/premium-jobs-careers-852658,2-7 Yrs,Not disclosed,Bangalore/Bengaluru,IT Skills|Python|Machine Learning|R|OpenCV|Data Scientist|Data Management|Time Series Forecasting,15 Days Ago
Machine Learning and Data Science Specialist,https://www.naukri.com/job-listings-machine-learning-and-data-science-specialist-nokia-solutions-and-networks-india-p-ltd-bangalore-bengaluru-8-to-13-years-040122500674?src=jobsearchDesk&sid=1643778307316381_11&xp=6&px=12,Nokia,https://www.naukri.com/nokia-jobs-careers-40693,8-13 Yrs,Not disclosed,Bangalore/Bengaluru,Computer science|Linux|Artificial Intelligence|Intellectual property|Machine learning|Data collection|Data structures|Data quality,
Team Lead - Machine Learning & Data Science,https://www.naukri.com/job-listings-team-lead-machine-learning-data-science-hackerearth-inc-bangalore-bengaluru-3-to-5-years-171121500984?src=jobsearchDesk&sid=1643778307316381_11&xp=7&px=12,HackerEarth,https://www.naukri.com/hackerearth-jobs-careers-1830298,3-5 Yrs,Not disclosed,Bangalore/Bengaluru,Data Science|Algorithms|Machine Learning|Deep Learning|Sql|Ml,
Machine Learning expert,https://www.naukri.com/job-listings-machine-learning-expert-ficusroot-hyderabad-secunderabad-0-to-2-years-160420500730?src=jobsearchDesk&sid=1643778307316381_11&xp=8&px=12,FicusRoot,https://www.naukri.com/ficusroot-jobs-careers-5487872,0-2 Yrs,Not disclosed,Hyderabad,data science|Machine learning,30+ Days Ago
Machine Learning Intern,https://www.naukri.com/job-listings-machine-learning-intern-mad-street-den-chennai-0-to-2-years-281221500496?src=jobsearchDesk&sid=1643778307316381_11&xp=9&px=12,Mad Street Den,https://www.naukri.com/mad-street-den-jobs-careers-4022512,0-2 Yrs,Not disclosed,Chennai,communication|Computer Vision|Redis|Machine Learning|Data Visualization|Deep Learning frameworks|web server|Natural Language,
Immediate Hiring - Technical Writer (Machine Learning),https://www.naukri.com/job-listings-immediate-hiring-technical-writer-machine-learning-joy-kingdom-software-services-llp-chennai-0-to-5-years-030122003907?src=jobsearchDesk&sid=1643778307316381_11&xp=10&px=12,Joy Kingdom Software Services LLP,https://www.naukri.com/joy-kingdom-services-jobs-careers-5847424,0-5 Yrs,"50,000 - 3,00,000 PA.",Chennai(Perungudi),SEO Writing|Technical content writer|Web Content Writing|Blog Writing|Machine Learning|Technical Writing|Content Writing|Article Writing,29 Days Ago
Machine Learning Intern,https://www.naukri.com/job-listings-machine-learning-intern-imurgence-remote-0-to-1-years-020421501011?src=jobsearchDesk&sid=1643778307316381_11&xp=11&px=12,Imurgence,https://www.naukri.com/imurgence-jobs-careers-4475038,0-1 Yrs,Not disclosed,Remote,Training|Intern|data science|Machine learning|Internship|Analytics|Python,
Senior Software Engineer  -  Data Science and Machine Learning,https://www.naukri.com/job-listings-senior-software-engineer-data-science-and-machine-learning-vsh-solutions-private-limited-pune-2-to-5-years-060919500612?src=jobsearchDesk&sid=1643778307316381_11&xp=12&px=12,VSH SOLUTIONS PRIVATE LIMITED,https://www.naukri.com/vsh-solutions-jobs-careers-3679244,2-5 Yrs,Not disclosed,Pune,RoR|Java|ElasticSearch|Pandas|MongoDB|Matlab|RESTful APIs|NoSQL,
Machine Learning - Test Lead Engineer,https://www.naukri.com/job-listings-machine-learning-test-lead-engineer-qualcomm-technologies-inc-hyderabad-secunderabad-10-to-12-years-220921500912?src=jobsearchDesk&sid=1643778307316381_11&xp=13&px=12,"Qualcomm Technologies, Inc",https://www.naukri.com/qualcomm-jobs-careers-600837,10-12 Yrs,Not disclosed,Hyderabad/Secunderabad,Computer science|C++|Debugging|Embedded Linux|Application development|Test cases|Troubleshooting|SDLC,30+ Days Ago
Senior Associate - Machine Learning Engineer,https://www.naukri.com/job-listings-senior-associate-machine-learning-engineer-innovaccer-noida-hyderabad-secunderabad-chennai-bangalore-bengaluru-8-to-13-years-211021503707?src=jobsearchDesk&sid=1643778307316381_11&xp=14&px=12,InnovAccer,https://www.naukri.com/innovaccer-jobs-careers-867984,8-13 Yrs,Not disclosed,"Noida, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",IT Skills|Python|Testing|Machine Learning|AWS|Agile Methodology|Communication Skills|Algorithms,30+ Days Ago
Senior Associate - Machine Learning Engineer,https://www.naukri.com/job-listings-senior-associate-machine-learning-engineer-innovaccer-noida-hyderabad-secunderabad-chennai-bangalore-bengaluru-8-to-13-years-061021500854?src=jobsearchDesk&sid=1643778307316381_11&xp=15&px=12,InnovAccer,https://www.naukri.com/innovaccer-jobs-careers-867984,8-13 Yrs,Not disclosed,"Noida, Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",IT Skills|Python|Testing|Machine Learning|AWS|Agile Methodology|Communication Skills|Data Structures,
Senior Staff Machine Learning Engineer - Recommendations,https://www.naukri.com/job-listings-senior-staff-machine-learning-engineer-recommendations-twitter-bangalore-bengaluru-10-to-12-years-150122500017?src=jobsearchDesk&sid=1643778307316381_11&xp=16&px=12,Twitter,https://www.naukri.com/twitter-jobs-careers-1901168,10-12 Yrs,Not disclosed,Bangalore/Bengaluru,IT Skills|Java|Python|Machine Learning|Computer science|SAN|C++|French,
Senior Machine Learning Engineer,https://www.naukri.com/job-listings-senior-machine-learning-engineer-observe-ai-bangalore-bengaluru-3-to-7-years-290721501585?src=jobsearchDesk&sid=1643778307316381_11&xp=17&px=12,Observe.AI,https://www.naukri.com/observe-ai-jobs-careers-5303232,3-7 Yrs,Not disclosed,Bangalore/Bengaluru,IT Skills|Java|Python|Machine Learning|Automatic Speech Recognition|Nlp|Natural Language Processing|Big Data,30+ Days Ago
Senior Platform Engineer- Machine Learning Platform,https://www.naukri.com/job-listings-senior-platform-engineer-machine-learning-platform-jupiter-bangalore-bengaluru-3-to-7-years-230821500276?src=jobsearchDesk&sid=1643778307316381_11&xp=18&px=12,jupiter,https://www.naukri.com/jupiter-jobs-careers-509053,3-7 Yrs,Not disclosed,Bangalore/Bengaluru,Data Science|Java|Artificial Intelligence|C + +|Computer Science|Big Data|Spark|Distributed Systems,
Senior Machine Learning Engineer,https://www.naukri.com/job-listings-senior-machine-learning-engineer-egnyte-mumbai-hyderabad-secunderabad-bangalore-bengaluru-remote-4-to-7-years-110921500308?src=jobsearchDesk&sid=1643778307316381_11&xp=19&px=12,Egnyte,https://www.naukri.com/egnyte-jobs-careers-4378288,4-7 Yrs,Not disclosed,"Mumbai, Hyderabad/Secunderabad, Bangalore/Bengaluru, Remote",IT Skills|Java|Python|Testing|Machine Learning|Cloud|Nlp|Scala,30+ Days Ago
Senior Platform Engineer- Machine Learning Platform,https://www.naukri.com/job-listings-senior-platform-engineer-machine-learning-platform-jupiter-money-bangalore-bengaluru-5-to-10-years-011221501705?src=jobsearchDesk&sid=1643778307316381_11&xp=20&px=12,Jupiter.money,https://www.naukri.com/jupiter-money-jobs-careers-6500874,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,Data Science|Java|C + +|Artificial Intelligence|Technical Support|Big Data|Spark|Distributed Systems,
Engineering Manager - Data Science & Machine Learning,https://www.naukri.com/job-listings-engineering-manager-data-science-machine-learning-bookmyshow-mumbai-8-to-12-years-211021503677?src=jobsearchDesk&sid=1643778307316381_12&xp=1&px=13,BookMyShow,https://www.naukri.com/bookmyshow-jobs-careers-1312206,8-12 Yrs,Not disclosed,Mumbai,Data Science|Product Development|Algorithms|Neural Networks|Big Data|Decision Tree Learning|Creating Data Architectures|Business Objects,30+ Days Ago
Data Science- Machine Learning Engineer,https://www.naukri.com/job-listings-data-science-machine-learning-engineer-jet2-travel-technologies-pvt-ltd-pune-3-to-5-years-081221003778?src=jobsearchDesk&sid=1643778307316381_12&xp=2&px=13,Jet2 Travel Technologies Pvt. Ltd.,https://www.naukri.com/jet2-travel-technologies-jobs-careers-4973276,3-5 Yrs,Not disclosed,Pune,IT Skills|Python|Software Development|Data Science|Machine Learning|Cloud|Big Data|snowflake,30+ Days Ago
Data Science Machine Learning Engineering manager,https://www.naukri.com/job-listings-data-science-machine-learning-engineering-manager-careerxperts-consulting-not-specified-8-to-13-years-300617507577?src=jobsearchDesk&sid=1643778307316381_12&xp=3&px=13,CareerXperts Consulting,https://www.naukri.com/careerxpert-jobs-careers-2439164,8-13 Yrs,Not disclosed,Not specified,assembly language|website|C|HTML|ajax|javascript|jquery|SQL,30+ Days Ago
DATA ANALYTICS AND MACHINE LEARNING & LEAD ENGINEER,https://www.naukri.com/job-listings-data-analytics-and-machine-learning-lead-engineer-carrierin-services-hyderabad-secunderabad-4-to-8-years-100122500162?src=jobsearchDesk&sid=1643778307316381_12&xp=4&px=13,Carrierin Services,https://www.naukri.com/carrierin-services-jobs-careers-1887696,4-8 Yrs,Not disclosed,Hyderabad/Secunderabad,Computer science|C++|Data analysis|Coding|Technical writing|Analytical|Javascript|Data mining,22 Days Ago
Data Science Machine Learning Engineering manager,https://www.naukri.com/job-listings-data-science-machine-learning-engineering-manager-careerxperts-consulting-india-8-to-10-years-070120500390?src=jobsearchDesk&sid=1643778307316381_12&xp=5&px=13,CareerXperts Consulting,https://www.naukri.com/careerxpert-jobs-careers-2439164,8-10 Yrs,Not disclosed,India,Mining|Computer science|Object oriented design|Computer vision|data science|Consulting|Machine learning|Engineering Manager,
Data Scientist - Machine Learning,https://www.naukri.com/job-listings-data-scientist-machine-learning-rpa-infotech-pvt-ltd-gurgaon-2-to-7-years-291020500643?src=jobsearchDesk&sid=1643778307316381_12&xp=6&px=13,RPA Infotech Pvt.Ltd,https://www.naukri.com/rpa-infotech-jobs-careers-5754292,2-7 Yrs,Not disclosed,Gurgaon,Computer science|Operations research|data science|Bfsi|Network analysis|Machine learning|Social networking|Natural language processing,
Machine Learning - Data Scientist,https://www.naukri.com/job-listings-machine-learning-data-scientist-brickred-systems-india-5-to-10-years-270121500049?src=jobsearchDesk&sid=1643778307316381_12&xp=7&px=13,BrickRed Systems,https://www.naukri.com/brickred-jobs-careers-4681652,5-10 Yrs,Not disclosed,India,IT Skills|Java|Python|Data Science|Machine Learning|Cloud|Javascript|SAS,
Data Scientist (Python3 + Machine Learning),https://www.naukri.com/job-listings-data-scientist-python3-machine-learning-forstaffing-executive-search-firm-remote-3-to-5-years-221121502188?src=jobsearchDesk&sid=1643778307316381_12&xp=8&px=13,Forstaffing - Executive Search Firm,https://www.naukri.com/forstaffing-executive-search-firm-jobs-careers-38411,3-5 Yrs,Not disclosed,Remote,Machine learning,30+ Days Ago
Lead Data Scientist (Machine Learning),https://www.naukri.com/job-listings-lead-data-scientist-machine-learning-dream11-mumbai-5-to-8-years-211020500734?src=jobsearchDesk&sid=1643778307316381_12&xp=9&px=13,Dream11,https://www.naukri.com/dream11-jobs-careers-512927,5-8 Yrs,Not disclosed,Mumbai,Backend|nginx|cassandra|MySQL|Machine learning|Manager Technology|MongoDB|RPM,
Machine Learning Engineer,https://www.naukri.com/job-listings-machine-learning-engineer-talent-corner-hr-services-pvt-ltd-bangalore-bengaluru-3-to-5-years-061021005525?src=jobsearchDesk&sid=1643778307316381_12&xp=10&px=13,Talent  Corner HR Services Pvt Ltd,https://www.naukri.com/talent-corner-hr-services-jobs-careers-79059,3-5 Yrs,"5,00,000 - 6,50,000 PA.",Bangalore/Bengaluru,AI|Python|ML|Seaborn|PyTorch|MatPlotLib|NumPy|RDBMS,
Machine Learning Engineer,https://www.naukri.com/job-listings-machine-learning-engineer-fabhotel-aay-kay-model-town-bangalore-bengaluru-1-to-4-years-231121501673?src=jobsearchDesk&sid=1643778307316381_12&xp=11&px=13,FabHotel Aay Kay Model Town,https://www.naukri.com/fabhotel-aay-kay-model-town-jobs-careers-3630450,1-4 Yrs,Not disclosed,Bangalore/Bengaluru,Maven|Automation|github|orchestration|Powershell|GCP|Artificial Intelligence|Machine learning,
